cote_carnet,Nom_image,Piece,titre_carnet,annees,Intitule,Lieu_Precis,coordonnées géographiques,Support,Dimensions_largeur_hauteur),Precision_vue
93AJ/316/34,FRAN126_2251_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Royat,,"45.765,3.05",Papier,"19,5 x 14 cm",fol. 7v-8r
93AJ/316/34,FRAN126_2252_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Royat,,"45.765,3.05",Papier,"19,5 x 14 cm",fol. 8v-9r
93AJ/316/34,FRAN126_2253_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Royat,,"45.765,3.05",Papier,"19,5 x 14 cm",fol. 9v-10r
93AJ/316/34,FRAN126_2254_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Royat,,"45.765,3.05",Papier,"19,5 x 14 cm",fol. 10v-11r
93AJ/316/34,FRAN126_2255_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 11v-12r
93AJ/316/34,FRAN126_2256_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 12v-13r
93AJ/316/34,FRAN126_2257_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 13v-14r
93AJ/316/34,FRAN126_2258_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 14v-15r
93AJ/316/34,FRAN126_2259_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,château de Tournoël,,"45.88486111,3.03833333",Papier,"19,5 x 14 cm",fol. 15v-16r
93AJ/316/34,FRAN126_2260_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,château de Tournoël,,"45.88486111,3.03833333",Papier,"19,5 x 14 cm",fol. 16v-17r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,puy de Dôme,,"45.772,2.9624",,,
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Royat,,"45.765,3.05",,,
93AJ/316/34,FRAN126_2261_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Royat,,"45.765,3.05",Papier,"19,5 x 14 cm",fol. 17v-18r
93AJ/316/34,FRAN126_2262_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Chamalières,,"45.773611111111,3.0669444444444",Papier,"19,5 x 14 cm",fol. 18v-19r
93AJ/316/34,FRAN126_2263_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 19v-20r
93AJ/316/34,FRAN126_2264_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 20v-21r
93AJ/316/34,FRAN126_2265_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Clermont-Ferrand,,"45.779722222222,3.0869444444444",Papier,"19,5 x 14 cm",fol. 21v-22r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Aydat,,"45.660277777778,2.9730555555556",,,
93AJ/316/34,FRAN126_2266_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Aydat,,"45.660277777778,2.9730555555556",Papier,"19,5 x 14 cm",fol. 22v-23r
93AJ/316/34,FRAN126_2267_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Aydat,,"45.660277777778,2.9730555555556",Papier,"19,5 x 14 cm",fol. 23v-24r
93AJ/316/34,FRAN126_2268_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Aydat,,"45.660277777778,2.9730555555556",Papier,"19,5 x 14 cm",fol. 24v-25r
93AJ/316/34,FRAN126_2269_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Aydat,,"45.660277777778,2.9730555555556",Papier,"19,5 x 14 cm",fol. 25v-26r
93AJ/316/34,FRAN126_2270_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Aydat,,"45.660277777778,2.9730555555556",Papier,"19,5 x 14 cm",fol. 26v-27r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Saint-Julien-des-Chazes,,"45.046666666667,3.5833333333333",,,
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Monistrol-d'Allier,,"44.968333333333,3.6436111111111",,,
93AJ/316/34,FRAN126_2272_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Villefort,,"42.953611111111,2.0325",Papier,"19,5 x 14 cm",fol. 28v-29r
93AJ/316/34,FRAN126_2273_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Concoules,,"44.382777777778,3.9383333333333",Papier,"19,5 x 14 cm",fol. 29v-30r
93AJ/316/34,FRAN126_2274_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Concoules,,"44.382777777778,3.9383333333333",Papier,"19,5 x 14 cm",fol. 30v-31r
93AJ/316/34,FRAN126_2275_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Concoules,,"44.382777777778,3.9383333333333",Papier,"19,5 x 14 cm",fol. 31v-32r
93AJ/316/34,FRAN126_2276_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 32v-33r
93AJ/316/34,FRAN126_2277_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 33v-34r
93AJ/316/34,FRAN126_2278_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 34v-35r
93AJ/316/34,FRAN126_2279_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 35v-36r
93AJ/316/34,FRAN126_2280_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 36v-37r
93AJ/316/34,FRAN126_2281_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 37v-38r
93AJ/316/34,FRAN126_2282_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Nîmes,,"43.836944444444,4.36",Papier,"19,5 x 14 cm",fol. 38v-39r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",,,
93AJ/316/34,FRAN126_2283_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 39v-40r
93AJ/316/34,FRAN126_2284_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 40v-41r
93AJ/316/34,FRAN126_2285_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 41v-42r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Villeneuve-lès-Avignon,,"43.966388888889,4.7958333333333",,,
93AJ/316/34,FRAN126_2287_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Carpentras,,"44.055,5.0480555555556",Papier,"19,5 x 14 cm",fol. 43v-44r
93AJ/316/34,FRAN126_2288_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Carpentras,,"44.055,5.0480555555556",Papier,"19,5 x 14 cm",fol. 44v-45r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Venasque,,"43.996111111111,5.1466666666667",,,
93AJ/316/34,FRAN126_2290_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Venasque,,"43.996111111111,5.1466666666667",Papier,"19,5 x 14 cm",fol. 46v-47r
93AJ/316/34,FRAN126_2291_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Venasque,,"43.996111111111,5.1466666666667",Papier,"19,5 x 14 cm",fol. 47v-48r
93AJ/316/34,FRAN126_2292_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Venasque,,"43.996111111111,5.1466666666667",Papier,"19,5 x 14 cm",fol. 48v-49r
93AJ/316/34,FRAN126_2293_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Venasque,,"43.996111111111,5.1466666666667",Papier,"19,5 x 14 cm",fol. 49v-50r
93AJ/316/34,FRAN126_2294_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Cavaillon,,"43.836666666667,5.0372222222222",Papier,"19,5 x 14 cm",fol. 50v-51r
93AJ/316/34,FRAN126_2295_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Cavaillon,,"43.836666666667,5.0372222222222",Papier,"19,5 x 14 cm",fol. 51v-52r
93AJ/316/34,FRAN126_2296_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Cavaillon,,"43.836666666667,5.0372222222222",Papier,"19,5 x 14 cm",fol. 52v-53r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,abbaye Notre-Dame de Sénanque,,"43.928333,5.186944",,,
93AJ/316/34,FRAN126_2297_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,abbaye Notre-Dame de Sénanque,,"43.928333,5.186944",Papier,"19,5 x 14 cm",fol. 53v-54r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Gordes,,"43.911111111111,5.2002777777778",,,
93AJ/316/34,FRAN126_2298_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Gordes,,"43.911111111111,5.2002777777778",Papier,"19,5 x 14 cm",fol. 54v-55r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",,,
93AJ/316/34,FRAN126_2299_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 55v-56r
93AJ/316/34,FRAN126_2300_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 56v-57r
93AJ/316/34,FRAN126_2301_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 57v-58r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Les Mées,,"44.029444444444,5.9763888888889",,,
93AJ/316/34,FRAN126_2303_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Digne-les-Bains,,"44.0925,6.2355555555556",Papier,"19,5 x 14 cm",fol. 59v-60r
93AJ/316/34,FRAN126_2304_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Digne-les-Bains,,"44.0925,6.2355555555556",Papier,"19,5 x 14 cm",fol. 60v-61r
93AJ/316/34,FRAN126_2305_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Digne-les-Bains,,"44.0925,6.2355555555556",Papier,"19,5 x 14 cm",fol. 61v-62r
93AJ/316/34,FRAN126_2306_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Digne-les-Bains,,"44.0925,6.2355555555556",Papier,"19,5 x 14 cm",fol. 62v-63r
93AJ/316/34,FRAN126_2307_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Riez,,"43.818055555556,6.0927777777778",Papier,"19,5 x 14 cm",fol. 63v-64r
93AJ/316/34,FRAN126_2308_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Riez,,"43.818055555556,6.0927777777778",Papier,"19,5 x 14 cm",fol. 64v-65r
93AJ/316/34,FRAN126_2309_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Riez,,"43.818055555556,6.0927777777778",Papier,"19,5 x 14 cm",fol. 65v-66r
93AJ/316/34,FRAN126_2310_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Riez,,"43.818055555556,6.0927777777778",Papier,"19,5 x 14 cm",fol. 66v-67r
93AJ/316/34,FRAN126_2311_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Riez,,"43.818055555556,6.0927777777778",Papier,"19,5 x 14 cm",fol. 67v-68r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",,,
93AJ/316/34,FRAN126_2312_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 68v-69r
93AJ/316/34,FRAN126_2313_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 69v-70r
93AJ/316/34,FRAN126_2314_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 70v-71r
93AJ/316/34,FRAN126_2315_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 71v-72r
93AJ/316/34,FRAN126_2316_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avignon,,"43.948611111111,4.8083333333333",Papier,"19,5 x 14 cm",fol. 72v-73r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Avenay-Val-d'Or,,"49.069166666667,4.0458333333333",,,
93AJ/316/34,FRAN126_2317_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Besançon,,"47.242222222222,6.0213888888889",Papier,"19,5 x 14 cm",fol. 73v-74r
93AJ/316/34,FRAN126_2318_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Besançon,,"47.242222222222,6.0213888888889",Papier,"19,5 x 14 cm",fol. 74v-75r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Vaire-Arcier,,"47.283055555556,6.1525",,,
93AJ/316/34,FRAN126_2319_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Besançon,,"47.242222222222,6.0213888888889",Papier,"19,5 x 14 cm",fol. 75v-76r
93AJ/316/34,FRAN126_2324_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Musée du Louvre,Musée du Louvre,"48.856944444444,2.3513888888889",Papier,"19,5 x 14 cm",fol. 80v-81r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Champcueil,,"48.515277777778,2.4466666666667",,,
93AJ/316/34,FRAN126_2325_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Champcueil,,"48.515277777778,2.4466666666667",Papier,"19,5 x 14 cm",fol. 81v-82r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Musée du Louvre,Musée du Louvre,"48.856944444444,2.3513888888889",,,
93AJ/316/34,FRAN126_2326_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Champcueil,,"48.515277777778,2.4466666666667",Papier,"19,5 x 14 cm",fol. 82v-83r
93AJ/316/34,FRAN126_2327_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Champcueil,,"48.515277777778,2.4466666666667",Papier,"19,5 x 14 cm",fol. 83v-84r
93AJ/316/34,,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Chevannes,,"47.158333333333,4.8480555555556",,,
93AJ/316/34,FRAN126_2329_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Rouen,,"49.443055555556,1.1025",Papier,"19,5 x 14 cm",fol. 85v-86r
93AJ/316/34,FRAN126_2330_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Rouen,,"49.443055555556,1.1025",Papier,"19,5 x 14 cm",fol. 86v-87r
93AJ/316/34,FRAN126_2331_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Rouen,,"49.443055555556,1.1025",Papier,"19,5 x 14 cm",fol. 87v-88r
93AJ/316/34,FRAN126_2332_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Rouen,,"49.443055555556,1.1025",Papier,"19,5 x 14 cm",fol. 88v-89r
93AJ/316/34,FRAN126_2333_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Planches,,"48.701666666667,0.37027777777778",Papier,"19,5 x 14 cm",fol. 89v-90r
93AJ/316/34,FRAN126_2334_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Planches,,"48.701666666667,0.37027777777778",Papier,"19,5 x 14 cm",fol. 90v-91r
93AJ/316/34,FRAN126_2335_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Planches,,"48.701666666667,0.37027777777778",Papier,"19,5 x 14 cm",fol. 91v-92r
93AJ/316/34,FRAN126_2336_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Caudebec-en-Caux,,"49.526388888889,0.72611111111111",Papier,"19,5 x 14 cm",fol. 92v-93r
93AJ/316/34,FRAN126_2337_L.jpg,Carnet n°44,"Voyages en Auvergne, Languedoc, Comtat Venaissin, Provence, Franche-Comté, Île-de-France et Normandie",1873-1874,Caudebec-en-Caux,,"49.526388888889,0.72611111111111",Papier,"19,5 x 14 cm",fol. 93v-94r
