Cote,Piece,annees,cote_carnet,titre_carnet,Intitule,coordonnées géographiques,Lieu_Precis,Support,Dimensions_largeur_hauteur),Precision_vue,Observations,Nom_image,Localite_Ademec,Lieu visité
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","47.470555555556,-0.555",cathédrale Saint-Maurice d'Angers,Papier,"19 x 14,5 cm",fol. 41v-42r,,FRAN126_2845_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","-6.16925,106.83308",,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","47.470555555556,-0.555",cathédrale Saint-Maurice d'Angers,Papier,"19 x 14,5 cm",fol. 42v-43r,,FRAN126_2846_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","-6.16925,106.83308",,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","47.470555555556,-0.555",cathédrale Saint-Maurice d'Angers,Papier,"19 x 14,5 cm",fol. 43v-44r,,FRAN126_2847_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","-6.16925,106.83308",,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","47.470555555556,-0.555",cathédrale Saint-Maurice d'Angers,Papier,"19 x 14,5 cm",fol. 44v-45r,,FRAN126_2848_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","-6.16925,106.83308",,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","47.470555555556,-0.555",cathédrale Saint-Maurice d'Angers,Papier,"19 x 14,5 cm",fol. 45v-46r,,FRAN126_2849_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, cathédrale Saint-Maurice.","-6.16925,106.83308",,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, collégiale Saint-Martin.","50.644361111111,5.5642611111111",basilique Saint-Martin de Liège,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, collégiale Saint-Martin.","50.644361111111,5.5642611111111",basilique Saint-Martin de Liège,Papier,"19 x 14,5 cm",fol. 46v-47r,,FRAN126_2850_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, église de la Trinité.","47.4751,-0.5612",église de la Trinité d'Angers,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, collégiale Saint-Martin.","50.644361111111,5.5642611111111",basilique Saint-Martin de Liège,Papier,"19 x 14,5 cm",fol. 47v-48r,,FRAN126_2851_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, abbatiale Saint-Serge.","47.47651,-0.54637",église Saint-Serge d'Angers,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, musée.","47.472777777778,-0.55555555555556",,Papier,"19 x 14,5 cm",fol. 48v-49r,,FRAN126_2852_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, musée.","47.472777777778,-0.55555555555556",,Papier,"19 x 14,5 cm",fol. 49v-50r,,FRAN126_2853_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, musée.","47.472777777778,-0.55555555555556",,Papier,"19 x 14,5 cm",fol. 50v-51r,,FRAN126_2854_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Angers, musée.","47.472777777778,-0.55555555555556",,Papier,"19 x 14,5 cm",fol. 51v-52r,,FRAN126_2855_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 52v-53r,,FRAN126_2856_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 53v-54r,,FRAN126_2857_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 54v-55r,,FRAN126_2858_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 55v-56r,,FRAN126_2859_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 56v-57r,,FRAN126_2860_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 57v-58r,,FRAN126_2861_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 58v-59r,,FRAN126_2862_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, cathédrale Saint-Gatien.","47.395555555556,0.69444444444444",cathédrale Saint-Gatien de Tours,Papier,"19 x 14,5 cm",fol. 59v-60r,,FRAN126_2863_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, hôtel consulaire.","47.3952,0.688056",hôtel du Commerce de Tours,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vernou-sur-Brenne, église Sainte-Trinité.","47.4213,0.8459",église de la Sainte-Trinité de Vernou-sur-Brenne,Papier,"19 x 14,5 cm",fol. 60v-61r,,FRAN126_2864_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vernou-sur-Brenne, église Sainte-Trinité.","47.4213,0.8459",église de la Sainte-Trinité de Vernou-sur-Brenne,Papier,"19 x 14,5 cm",fol. 61v-62r,,FRAN126_2865_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vernou-sur-Brenne, église Sainte-Trinité.","47.4213,0.8459",église de la Sainte-Trinité de Vernou-sur-Brenne,Papier,"19 x 14,5 cm",fol. 62v-63r,,FRAN126_2866_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, église Saint-Julien.","47.3958,0.68725",église Saint-Julien de Tours,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Tours, rue Néricault-Destouches.","47.392777777778,0.68833333333333",rue Néricault-Destouches,Papier,"19 x 14,5 cm",fol. 63v-64r,,FRAN126_2867_L.jpg,Tours,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 64v-65r,,FRAN126_2868_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 65v-66r,,FRAN126_2869_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 66v-67r,,FRAN126_2870_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 67v-68r,,FRAN126_2871_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 68v-69r,,FRAN126_2872_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, musée.","47.792777777778,1.0655555555556",,Papier,"19 x 14,5 cm",fol. 69v-70r,,FRAN126_2873_L.jpg,Vendôme,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, chapelle Saint-Pierre-de-la-Motte.","47.79253839,1.0638812",chapelle Saint-Pierre-de-la-Motte,Papier,"19 x 14,5 cm",fol. 70v-71r,,FRAN126_2874_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 71v-72r,,FRAN126_2875_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 72v-73r,,FRAN126_2876_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Vendôme, abbatiale de la Trinité.","47.792777777778,1.0655555555556",abbatiale de la Trinité de Vendôme,Papier,"19 x 14,5 cm",fol. 73v-74r,,FRAN126_2877_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Valérien.","48.0693,1.33114",église Saint-Valérien de Châteaudun,Papier,"19 x 14,5 cm",fol. 74v-75r,,FRAN126_2878_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Valérien.","48.0693,1.33114",église Saint-Valérien de Châteaudun,Papier,"19 x 14,5 cm",fol. 75v-76r,,FRAN126_2879_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Valérien.","48.0693,1.33114",église Saint-Valérien de Châteaudun,Papier,"19 x 14,5 cm",fol. 76v-77r,,FRAN126_2880_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Valérien.","48.0693,1.33114",église Saint-Valérien de Châteaudun,Papier,"19 x 14,5 cm",fol. 77v-78r,,FRAN126_2881_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, abbatiale de la Madeleine.","48.0688,1.32511",église de la Madeleine de Châteaudun,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, abbatiale de la Madeleine.","48.0688,1.32511",église de la Madeleine de Châteaudun,Papier,"19 x 14,5 cm",fol. 78v-79r,,FRAN126_2882_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, abbatiale de la Madeleine.","48.0688,1.32511",église de la Madeleine de Châteaudun,Papier,"19 x 14,5 cm",fol. 79v-80r,,FRAN126_2883_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, château.","48.070833333333,1.3377777777778",château d'Alençon,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, musée dunois.","48.070833333333,1.3377777777778",musée régional de l'Orléanais,Papier,"19 x 14,5 cm",fol. 80v-81r,,FRAN126_2884_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, château.","48.070833333333,1.3377777777778",château d'Alençon,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, château.","48.070833333333,1.3377777777778",château d'Alençon,Papier,"19 x 14,5 cm",fol. 81v-82r,,FRAN126_2885_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Notre-Dame-du-Champdé.","48.070833333333,1.3377777777778",église Notre-Dame-du-Champdé,Papier,"19 x 14,5 cm",fol. 82v-83r,,FRAN126_2886_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Jean-de-la-Chaîne.","48.0769,1.32068",église Saint-Jean-de-la-Chaîne de Châteaudun,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Jean-de-la-Chaîne.","48.0769,1.32068",église Saint-Jean-de-la-Chaîne de Châteaudun,Papier,"19 x 14,5 cm",fol. 83v-84r,,FRAN126_2887_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Jean-de-la-Chaîne.","48.0769,1.32068",église Saint-Jean-de-la-Chaîne de Châteaudun,Papier,"19 x 14,5 cm",fol. 84v-85r,,FRAN126_2888_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Châteaudun, église Saint-Jean-de-la-Chaîne.","48.0769,1.32068",église Saint-Jean-de-la-Chaîne de Châteaudun,Papier,"19 x 14,5 cm",fol. 85v-86r,,FRAN126_2889_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Senlis, arènes.","49.20515,2.5754",arènes de Senlis,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Senlis, arènes.","49.20515,2.5754",arènes de Senlis,Papier,"19 x 14,5 cm",fol. 86v-87r,,FRAN126_2890_L.jpg,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Senlis, abbatiale Saint-Vincent.","49.2024,2.5894",abbatiale Saint-Vincent de Senlis,,,,,,,
93AJ/316,Carnet n°50,1879,93AJ/316/40,"Voyage en Poitou, Anjou, Touraine, Vendômois, Dunois et Île-de-France","Senlis, abbatiale Saint-Vincent.","49.2024,2.5894",abbatiale Saint-Vincent de Senlis,Papier,"19 x 14,5 cm",fol. 87v-88r,,FRAN126_2891_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Saint-Pierre-d'Albigny,"45.569722222222,6.1552777777778",,Papier,"19 x 14,5 cm",fol. 1v-2r,,FRAN126_2898_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Brides-les-Bains, Pont du doron des Allues.","45.4525,6.5666666666667",Pont du doron des Allues,Papier,"19 x 14,5 cm",fol. 3v-4r,,FRAN126_2900_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Brides-les-Bains, La Gorge de pigeon.","45.4525,6.5666666666667",La Gorge de pigeon,Papier,"19 x 14,5 cm",fol. 4v-5r,,FRAN126_2901_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Brides-les-Bains,"45.4525,6.5666666666667",,Papier,"19 x 14,5 cm",fol. 5v-6r,,FRAN126_2902_L.jpg,Brides-les-Bains,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Brides-les-Bains,"45.4525,6.5666666666667",,Papier,"19 x 14,5 cm",fol. 7v-8r,,FRAN126_2904_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Brides-les-Bains,"45.4525,6.5666666666667",,Papier,"19 x 14,5 cm",fol. 8v-9r,,FRAN126_2905_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Ambronay. Église.,"46.005555555556,5.3605555555556",,Papier,"19 x 14,5 cm",fol. 9v-10r,,FRAN126_2906_L.jpg,Ambronay,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Ambronay. Église.,"46.005555555556,5.3605555555556",,Papier,"19 x 14,5 cm",fol. 10v-11r,,FRAN126_2907_L.jpg,Ambronay,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Ambronay. Église.,"46.005555555556,5.3605555555556",,Papier,"19 x 14,5 cm",fol. 11v-12r,,FRAN126_2908_L.jpg,Ambronay,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Ambronay. Église.,"46.005555555556,5.3605555555556",,Papier,"19 x 14,5 cm",fol. 12v-13r,,FRAN126_2909_L.jpg,Ambronay,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Brou,"48.210277777778,1.1672222222222",,,,,,,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Brou. Église.,"48.210277777778,1.1672222222222",,Papier,"19 x 14,5 cm",fol. 13v-14r,,FRAN126_2910_L.jpg,Brou,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Bourg-en-Bresse.,"46.204722222222,5.2280555555556",,Papier,"19 x 14,5 cm",fol. 14v-15r,,FRAN126_2911_L.jpg,Bourg-en-Bresse,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Besançon, Cathédrale.","47.233611,6.030556",cathédrale Saint-Jean de Besançon,Papier,"19 x 14,5 cm",fol. 15v-16r,,FRAN126_2912_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Besançon, Cathédrale.","47.233611,6.030556",cathédrale Saint-Jean de Besançon,Papier,"19 x 14,5 cm",fol. 16v-17r,,FRAN126_2913_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Besançon, Cathédrale.","47.233611,6.030556",cathédrale Saint-Jean de Besançon,Papier,"19 x 14,5 cm",fol. 17v-18r,,FRAN126_2914_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Besançon, Cathédrale.","47.233611,6.030556",cathédrale Saint-Jean de Besançon,Papier,"19 x 14,5 cm",fol. 18v-19r,,FRAN126_2915_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",grange Huguenet,"47.247,6.00776",,Papier,"19 x 14,5 cm",fol. 19v-20r,,FRAN126_2916_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Besançon, Cathédrale.","47.233611,6.030556",cathédrale Saint-Jean de Besançon,Papier,"19 x 14,5 cm",fol. 20v-21r,,FRAN126_2917_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse","Besançon, Cathédrale.","47.233611,6.030556",cathédrale Saint-Jean de Besançon,Papier,"19 x 14,5 cm",fol. 21v-22r,,FRAN126_2918_L.jpg,,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Neufchâteau.,"48.355555555556,5.6961111111111",,Papier,"19 x 14,5 cm",fol. 22v-23r,,FRAN126_2919_L.jpg,Neufchâteau,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Neufchâteau.,"48.355555555556,5.6961111111111",,Papier,"19 x 14,5 cm",fol. 23v-24r,,FRAN126_2920_L.jpg,Neufchâteau,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Neufchâteau.,"48.355555555556,5.6961111111111",,Papier,"19 x 14,5 cm",fol. 24v-25r,,FRAN126_2921_L.jpg,Neufchâteau,
93AJ/316,Carnet n°51,1880-1881,93AJ/316/41,"Voyages en Savoie, Bresse, Franche-Comté, Lorraine, Champagne, Bourgogne, Bugey et Suisse",Neufchâteau.,"48.355555555556,5.6961111111111",,Papier,"19 x 14,5 cm",fol. 25v-26r,,FRAN126_2922_L.jpg,Neufchâteau,
